E1,E2,E3,E4,E5,E6
0.0,0.0,357.0,462.0,529.0,318.0
0.0,0.0,357.0,462.0,529.0,318.0
0.0,0.0,357.0,462.0,529.0,318.0
0.0,30.0,352.0,464.0,533.0,314.0
0.0,30.0,352.0,464.0,533.0,314.0
0.0,0.0,339.0,464.0,534.0,455.0
0.0,0.0,339.0,464.0,534.0,455.0
0.0,0.0,356.0,460.0,533.0,455.0
0.0,0.0,356.0,460.0,533.0,400.0
0.0,0.0,356.0,460.0,533.0,400.0
0.0,0.0,357.0,459.0,531.0,459.0
0.0,0.0,357.0,459.0,531.0,459.0
0.0,44.0,358.0,464.0,534.0,482.0
0.0,44.0,358.0,464.0,534.0,482.0
0.0,86.0,337.0,464.0,537.0,494.0
0.0,86.0,337.0,464.0,537.0,494.0
0.0,80.0,354.0,463.0,528.0,535.0
0.0,80.0,354.0,463.0,528.0,535.0
0.0,0.0,337.0,464.0,537.0,535.0
0.0,0.0,337.0,464.0,537.0,384.0
0.0,0.0,337.0,464.0,537.0,384.0
0.0,0.0,337.0,464.0,537.0,384.0
0.0,800.0,343.0,484.0,541.0,423.0
0.0,800.0,343.0,484.0,541.0,423.0
0.0,113.0,338.0,464.0,540.0,479.0
0.0,113.0,338.0,464.0,540.0,479.0
0.0,0.0,338.0,466.0,530.0,536.0
0.0,0.0,338.0,466.0,530.0,536.0
0.0,0.0,339.0,460.0,537.0,389.0
0.0,0.0,339.0,460.0,537.0,389.0
0.0,0.0,339.0,460.0,537.0,389.0
0.0,0.0,350.0,461.0,528.0,414.0
0.0,30.0,350.0,461.0,528.0,414.0
0.0,30.0,358.0,465.0,539.0,461.0
0.0,30.0,358.0,465.0,539.0,461.0
0.0,89.0,352.0,466.0,536.0,490.0
0.0,89.0,352.0,466.0,536.0,490.0
0.0,302.0,353.0,465.0,528.0,367.0
0.0,302.0,353.0,465.0,528.0,367.0
0.0,302.0,353.0,465.0,528.0,367.0
0.0,302.0,353.0,465.0,528.0,367.0
0.0,302.0,353.0,465.0,528.0,367.0
0.0,117.0,339.0,473.0,531.0,461.0
0.0,117.0,339.0,473.0,531.0,461.0
0.0,975.0,338.0,480.0,531.0,537.0
0.0,975.0,338.0,480.0,531.0,537.0
0.0,0.0,340.0,453.0,522.0,504.0
0.0,0.0,340.0,453.0,522.0,504.0
0.0,26.0,357.0,464.0,531.0,457.0
0.0,26.0,357.0,464.0,531.0,457.0
0.0,26.0,357.0,464.0,531.0,457.0
0.0,31.0,359.0,464.0,533.0,483.0
0.0,31.0,359.0,464.0,533.0,483.0
0.0,30.0,340.0,465.0,545.0,502.0
0.0,30.0,340.0,465.0,545.0,502.0
0.0,0.0,337.0,463.0,531.0,509.0
0.0,0.0,337.0,463.0,531.0,509.0
0.0,0.0,337.0,463.0,531.0,509.0
0.0,0.0,337.0,463.0,531.0,509.0
0.0,0.0,337.0,467.0,535.0,433.0
0.0,0.0,337.0,467.0,535.0,433.0
0.0,0.0,337.0,467.0,535.0,433.0
0.0,341.0,357.0,474.0,530.0,469.0
0.0,341.0,357.0,474.0,530.0,469.0
0.0,116.0,342.0,466.0,542.0,523.0
0.0,116.0,342.0,466.0,542.0,523.0
0.0,935.0,355.0,487.0,532.0,485.0
0.0,955.0,339.0,483.0,539.0,479.0
0.0,955.0,339.0,483.0,539.0,479.0
0.0,0.0,339.0,483.0,539.0,479.0
0.0,0.0,355.0,473.0,537.0,482.0
0.0,0.0,355.0,473.0,537.0,482.0
0.0,0.0,358.0,463.0,528.0,316.0
0.0,0.0,358.0,463.0,528.0,316.0
0.0,0.0,358.0,463.0,528.0,316.0
0.0,0.0,354.0,465.0,530.0,299.0
0.0,33.0,343.0,465.0,538.0,375.0
0.0,33.0,343.0,465.0,538.0,375.0
0.0,74.0,336.0,464.0,538.0,440.0
0.0,74.0,336.0,464.0,538.0,440.0
0.0,101.0,338.0,464.0,529.0,506.0
0.0,101.0,338.0,464.0,529.0,506.0
0.0,947.0,355.0,467.0,535.0,541.0
0.0,947.0,355.0,467.0,535.0,541.0
0.0,977.0,355.0,4095.0,528.0,489.0
0.0,0.0,337.0,460.0,528.0,490.0
0.0,0.0,337.0,460.0,528.0,490.0
0.0,0.0,353.0,461.0,528.0,490.0
0.0,0.0,353.0,461.0,528.0,490.0
0.0,0.0,353.0,461.0,528.0,275.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
